set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
"mRNA splicing, via spliceosome (GO:0000398)",0.001460532494996805,78/103,SF3B2;SRPK1;PRPF6;CPSF3;GEMIN5;SMNDC1;PRPF40A;ELAVL2;SF3B4;RBM14;LSM7;ZCRB1;DHX15;GEMIN6;RNF113A;CPSF1;EFTUD2;TGS1;MAGOH;PQBP1;DDX20;COIL;POLR2B;POLR2E;AQR;PRPF3;SFPQ;LSM6;DHX16;DDX1;EIF4A3;ISY1;RBM4B;POLR2F;CLNS1A;DBR1;CSTF2;SNRPB2;DDX23;SYMPK;USP39;SNRPG;SF3B1;POLR2G;DHX8;CSTF1;PNN;ZRSR2;NOVA2;PPIH;PRPF4;SNRPD3;GPKOW;POLR2J;SNRPE;PHF5A;DHX38;DHX35;CD2BP2;SNW1;RBM41;POLR2C;SART1;GTF2F1;RALY;FUS;RBM4;SF3B5;POLR2I;CTNNBL1;CDC5L;BUD31;LSM2;RBM15;RAVER2;NOVA1;POLR2H;GPATCH1,0.003779773498569935,91/103,SF3B2;SRPK1;PRPF6;BCAS2;CPSF3;GEMIN5;SMNDC1;PRPF40A;ELAVL2;SF3B4;LSM7;ZCRB1;DHX15;PRCC;GEMIN6;RNF113A;CPSF1;EFTUD2;TGS1;MAGOH;PQBP1;DDX20;COIL;TRA2A;POLR2B;SART3;POLR2E;AQR;MFAP1;WBP11;PRPF3;ZMAT5;SFPQ;RBMXL2;LSM6;YTHDC1;DHX16;DDX1;EIF4A3;METTL3;ISY1;RBM4B;RBM19;POLR2F;CLNS1A;U2AF1L4;DDX41;DBR1;CSTF2;SNRPB2;DDX23;SYMPK;SF3A2;USP39;SNRPG;SF3B1;POLR2G;DHX8;CSTF1;ZRSR2;NOVA2;PPWD1;PRPF4;SNRPD3;GPKOW;SNRPE;PHF5A;DHX38;CD2BP2;DHX35;USP49;SNW1;RBM41;POLR2C;SART1;GTF2F1;RALY;CWF19L2;FUS;DCPS;RBM4;SF3B5;POLR2I;CTNNBL1;CDC5L;BUD31;LSM2;NOVA1;POLR2H;ZCCHC8;GPATCH1,103
regulation of gene silencing by miRNA (GO:0060964),0.0016804510823608453,24/27,NUP37;NUP133;NUP214;NUP107;POLR2E;POLR2C;LIMD1;POLR2I;POLR2G;RAE1;NUP205;NUP62;IPO8;ZFP36;NUP35;NUP85;EIF4G1;POLR2J;AAAS;NUP98;POLR2H;POLR2F;NUP54;POLR2B,0.5966797114080999,21/27,NUP88;NUP37;NUP214;NUP107;POLR2E;POLR2C;POLR2I;POLR2G;RAE1;NUP205;NUP62;IPO8;NUP35;NUP85;EIF4G1;AAAS;NUP98;POLR2H;POLR2F;NUP54;POLR2B,27
regulation of generation of precursor metabolites and energy (GO:0043467),0.0023172517872547477,20/22,NUP37;NUP133;NUP214;NUP107;SLC2A6;GCK;PNPT1;RAE1;NUP205;ZBTB7A;NUP62;GCGR;NUP35;GCKR;NUP85;AAAS;NUP98;PRKAG1;KHK;NUP54,0.43024629519029445,18/22,NUP88;GCKR;NUP85;NUP37;GCGR;NUP214;RAE1;NUP35;NUP205;NUP107;ZBTB7A;AAAS;NUP98;NUP62;PGAM1;SLC2A6;NUP54;GCK,22
import into nucleus (GO:0051170),0.0031860747626461035,28/33,NUP133;NUP214;NUP107;GEMIN5;NXT1;E2F3;NUP62CL;IPO13;SNRPG;RANBP17;NXT2;HEATR3;BACH2;NUP62;GEMIN6;IPO8;NUTF2;GCKR;NUP85;SNRPD3;SYK;SNRPE;DDX20;EIF4ENIF1;PHB2;PRICKLE1;IPO4;IPO11,0.3658056830557928,27/33,NUP88;PPP1R10;NUP214;NUP107;GEMIN5;NXT1;E2F3;NUP62CL;IPO13;SNRPG;RANBP17;NXT2;NUP62;GEMIN6;IPO8;NUTF2;GCKR;NUP85;SNRPD3;RANBP6;SYK;SNRPE;DDX20;EIF4ENIF1;PRICKLE1;IPO4;IPO11,33
regulation of signal transduction by p53 class mediator (GO:1901796),0.003355918616136205,50/64,TAF1L;BLM;CCNG1;BRD7;RAD1;TTC5;RMI1;HDAC1;BARD1;PIN1;PRKAB1;RRS1;POU4F2;RFC5;AURKB;TAF12;TAF10;BOP1;RFC2;SSRP1;ING2;BRIP1;PRDM1;HIPK1;TP53INP1;PAK1IP1;PPP1R13L;RPA1;HUS1;RPS20;MAPK11;WRN;MTA2;TAF7;SMYD2;CHD5;ATR;TPX2;DAXX;SGK1;CHD4;CHEK1;MAP2K6;RPA3;PRKAG1;TOPBP1;PML;TAF4;CDK5R1;PRKAA1,0.005521563690311952,58/64,TOP3A;TAF1L;RAD9B;BLM;CCNG1;PML;BRD7;RAD1;RPA2;TTC5;HIPK2;RMI1;HDAC1;BARD1;PIN1;PRKAB1;RRS1;NUAK1;POU4F2;RFC5;AURKB;TAF10;BOP1;RFC2;TAF11;SSRP1;ING2;BRIP1;TBP;TAF13;PRDM1;HIPK1;TP53INP1;PAK1IP1;PPP1R13L;RPA1;CDK5;PPP1R13B;HUS1;RPS20;RPL11;MAPK11;WRN;MTA2;TAF7;POU4F1;CHD5;ATR;TPX2;DAXX;SGK1;CHD4;CHEK1;MAP2K6;RPA3;TOPBP1;PRKAG3;TAF4,64
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.003403855494796174,72/96,SF3B2;PRPF6;DBR1;POLR2E;CSTF2;AQR;RBM41;CPSF3;POLR2C;SNRPB2;GEMIN5;DDX23;PRPF3;SMNDC1;SART1;SYMPK;SFPQ;GTF2F1;PRPF40A;RALY;USP39;ELAVL2;SNRPG;FUS;SF3B4;LSM6;RBM14;RBM4;SF3B5;POLR2I;CTNNBL1;SF3B1;POLR2G;LSM7;ZCRB1;DHX15;DHX8;CDC5L;BUD31;DHX16;LSM2;CSTF1;RBM15;PNN;GEMIN6;EIF4A3;ZRSR2;NOVA2;RNF113A;CPSF1;EFTUD2;MAGOH;PPIH;PQBP1;PRPF4;ISY1;SNRPD3;RAVER2;GPKOW;NOVA1;RBM4B;POLR2J;SNRPE;PHF5A;DHX35;DHX38;POLR2H;POLR2F;GPATCH1;CD2BP2;POLR2B;SNW1,0.00975636355924689,84/96,SF3B2;PRPF6;BCAS2;CPSF3;GEMIN5;SMNDC1;PRPF40A;ELAVL2;SF3B4;LSM7;ZCRB1;DHX15;PRCC;GEMIN6;RNF113A;CPSF1;EFTUD2;MAGOH;PQBP1;TRA2A;POLR2B;SART3;POLR2E;AQR;MFAP1;WBP11;PRPF3;ZMAT5;SFPQ;RBMXL2;LSM6;YTHDC1;DHX16;EIF4A3;METTL3;ISY1;RBM4B;RBM19;POLR2F;U2AF1L4;DDX41;DBR1;CSTF2;SNRPB2;DDX23;SYMPK;SF3A2;USP39;SNRPG;SF3B1;POLR2G;DHX8;CSTF1;ZRSR2;NOVA2;PPWD1;PRPF4;SNRPD3;GPKOW;SNRPE;PHF5A;DHX38;CD2BP2;DHX35;USP49;SNW1;RBM41;POLR2C;SART1;GTF2F1;RALY;CWF19L2;FUS;RBM4;SF3B5;POLR2I;CTNNBL1;CDC5L;BUD31;LSM2;NOVA1;POLR2H;ZCCHC8;GPATCH1,96
ubiquitin-dependent protein catabolic process (GO:0006511),0.0034375855107186258,105/145,ANAPC10;FBXO45;VPS37C;PSMA4;PSMB3;USP44;PSMC3;UBD;COP1;DDIT3;PSMA5;AURKB;PSMD14;SIAH2;KLHL15;VPS4A;UBL7;TRPC4AP;DTL;KLHL25;UBE2U;FEM1A;UBQLN2;PSMD2;HECTD3;CDC20;FEM1B;RBX1;PML;CHFR;FBXO11;BIRC2;PSMD8;SQSTM1;NTAN1;PSMD4;RNF168;PSMD11;UBE2D4;HECW1;KCTD21;BUB1B;RNF126;RC3H1;HERPUD1;RNF125;PCNP;WDR91;PLAA;CDC26;UBE4A;PSMD7;ANAPC11;PSME4;PSMA2;RBCK1;PSMD6;NFE2L2;KCTD5;RNF111;RNF150;RNF40;UBQLN4;VPS37B;VPS28;RMND5B;CDC23;UBE2R2;RNF217;KBTBD7;RNF43;FBXO8;RNF20;PTTG1;RBBP6;FBXL14;RNF148;PSMB4;CDC16;UBR4;HACE1;VPS37D;CLOCK;RAD23A;SMURF2;SPSB2;ANAPC2;FBXO22;RNF11;PSMB10;ASB2;KIF14;PELI1;ATE1;ZFAND2A;FAF1;KBTBD6;RNF7;UBAP1;PSMB8;RNF146;WDR81;PSMC5;SIRT2;WWP1,0.6589495254077927,111/145,ANAPC10;FBXO45;VPS37C;CNOT4;PSMB3;USP44;PSMC3;UBD;COP1;AURKB;RNF149;ARIH1;SIAH2;KLHL15;VPS4A;DTL;KLHL25;ARMC8;FBXW5;UBE2U;FEM1A;UBQLN2;PSMD2;HECTD3;CDC20;FEM1B;PML;CHFR;FBXO11;BIRC2;SPSB4;PSMD8;TRIM3;SQSTM1;NTAN1;PSMD4;RNF168;PSMC2;PSMD11;UBE2D4;HECW1;KCTD21;BUB1B;RNF126;RC3H1;HERPUD1;RNF125;FBXO10;TOPORS;WDR91;RNF122;PLAA;CDC26;UBE4A;PSMD7;ANAPC11;PSME4;PSMA2;RBCK1;PSMD6;NFE2L2;KCTD5;RNF111;RNF150;RNF40;UBQLN4;VPS37B;VPS28;RMND5B;CDC23;UBE2R2;KBTBD7;RNF43;FBXO8;VPS37A;RNF20;PTTG1;RBBP6;FBXL14;RNF148;PSMB4;STUB1;CDC16;UBR4;HACE1;VPS37D;UBE2L6;TGFB1I1;UBQLNL;SPSB2;ANAPC2;FBXO22;RNF11;ASB2;KIF14;RNF133;PELI1;CBLC;TSG101;ATE1;FAF1;KBTBD6;PSMA8;RNF7;SIRT1;UBAP1;RNF146;PSMC5;PSME3;SIRT2;WWP1,145
regulation of cyclin-dependent protein kinase activity (GO:1904029),0.0034585709091080642,19/21,BLM;CCNG1;CDC37;CCNE2;DIRAS3;CDKN1C;GTF2H1;GTPBP4;CCNB2;CCNI;HERC5;CCNH;CDK7;CCNA2;CCNE1;GADD45A;CDC6;CCNB3;CDK5R1,0.6743385763297988,16/21,CDK7;BLM;CDKN2C;CCNG1;GADD45A;CCNB2;CCNA2;CDC6;CCNE2;CCNI;DIRAS3;CDKN1C;CCNH;CCNB3;CCNE1;GTPBP4,21
RNA transport (GO:0050658),0.00357104463789553,22/25,THOC2;THOC1;SIDT2;NUP214;SLBP;NXF5;THOC7;SIDT1;XPO5;NUP62CL;ATXN2;PNPT1;ARC;RAE1;THOC3;RFTN1;NUP62;EIF4A3;ZFP36;MAGOH;DHX38;THOC6,0.30933808577008814,21/25,U2AF1L4;THOC1;SIDT2;NUP214;SLBP;NXF5;THOC7;THOC5;XPO5;NUP62CL;ATXN2;ARC;RAE1;THOC3;POLDIP3;RFTN1;NUP62;EIF4A3;MAGOH;DHX38;THOC6,25
mRNA transport (GO:0051028),0.00474558919175261,32/39,NUP37;THOC2;THOC1;UPF1;NUP133;NUP214;SLBP;NUP107;NXF5;THOC7;CPSF3;NXT1;SYMPK;SMG5;ARC;RAE1;THOC3;NUP205;NXF3;NUP62;EIF4A3;ZFP36;NUP35;CPSF1;MAGOH;NUP85;DDX19B;AAAS;NUP98;DHX38;THOC6;NUP54,0.19588925547004313,33/39,NUP88;U2AF1L4;NUP37;THOC1;NUP214;SLBP;FYTTD1;NUP107;NXF5;THOC7;THOC5;CPSF3;NXT1;SYMPK;DDX25;YTHDC1;ARC;RAE1;THOC3;NUP205;POLDIP3;NUP62;EIF4A3;NUP35;CPSF1;MAGOH;NUP85;DDX19B;AAAS;NUP98;DHX38;THOC6;NUP54,39
RNA export from nucleus (GO:0006405),0.00474558919175261,32/39,NUP37;THOC2;THOC1;UPF1;NUP133;NUP214;SLBP;NUP107;NXF5;THOC7;CPSF3;NXT1;SYMPK;XPO5;NUP62CL;SMG5;RAE1;THOC3;NUP205;NXF3;NUP62;EIF4A3;NUP35;CPSF1;MAGOH;NUP85;DDX19B;AAAS;NUP98;DHX38;THOC6;NUP54,0.10088575151211332,34/39,NUP88;U2AF1L4;NUP37;THOC1;NUP214;SLBP;FYTTD1;NUP107;NXF5;THOC7;THOC5;CPSF3;NXT1;SYMPK;XPO5;NUP62CL;DDX25;YTHDC1;RAE1;THOC3;NUP205;POLDIP3;NUP62;EIF4A3;NUP35;CPSF1;MAGOH;NUP85;DDX19B;AAAS;NUP98;DHX38;THOC6;NUP54,39
regulation of mitotic cell cycle phase transition (GO:1901990),0.005152341320024606,55/72,ANAPC10;DYNC1H1;ANAPC2;PSMD8;DCTN2;PSMB10;PSMA4;KIF14;CDC14A;PSMD4;PSMB3;ANLN;CDC23;TMEM14B;CETN2;PSMC3;XPC;UBD;PSMD11;KNTC1;TM4SF5;PSMA5;BUB1B;TUBA1A;PSMD14;CEP76;CDC14B;ZFP36L2;UBA52;CDC26;PSMB4;TUBG1;CEP135;PRKAR2B;CENPE;CDC16;PSMB8;RIOK2;PSMD2;PSMD7;ANAPC11;CDC20;PSMC5;PSME4;PSMA2;NEK6;TPX2;PSMD6;CDC6;CEP72;E2F1;NEK11;FBXO5;SIRT2;TFAP4,0.7515462340783052,54/72,ANAPC10;KCNH5;DYNC1H1;ANAPC2;ERCC3;PSMD8;DCTN2;KIF14;CDC14A;PSMD4;PSMB3;ANLN;CDC23;PSMC2;PSMC3;XPC;UBD;PSMD11;KNTC1;TM4SF5;BUB1B;TUBA1A;CEP76;CDC14B;ZFP36L2;PSMA8;UBA52;CDC26;PSMB4;TUBG1;CEP135;NPM2;CENPE;CDC16;RIOK2;PSMD2;CEP192;PSMD7;ANAPC11;CDC20;PSMC5;PSME4;PSMA2;NEK6;TPX2;PSMD6;CDC6;CEP72;E2F1;NEK11;FBXO5;PSME3;SIRT2;TFAP4,72
regulation of ATP metabolic process (GO:1903578),0.005171699443141564,21/24,NUP37;NUP133;NUP214;NUP107;SLC2A6;GCK;ABCD1;SPHK2;RAE1;NUP205;ZBTB7A;NUP62;NUP35;GCKR;NUP85;COX7A2;AAAS;NUP98;PRKAG1;COX7A1;NUP54,0.17958116380611472,21/24,NUP88;NUP37;NUP214;NUP107;PGAM1;SLC2A6;GCK;SPHK2;RAE1;NUP205;ZBTB7A;NUP62;NUP35;GCKR;NUP85;COX7A2;SLC25A33;AAAS;NUP98;COX7A1;NUP54,24
protein sumoylation (GO:0016925),0.005171699443141564,21/24,NUP37;NUP133;NUP214;EYA1;NUP107;IFIH1;PIAS4;TRPM4;EGR2;RAE1;NUP205;PIAS2;NUP62;NUP35;NUP85;AAAS;NUP98;TRIM28;NSMCE2;NUP54;RNF212,0.069539481964084,22/24,NUP88;NUP37;NUP214;EYA1;NUP107;IFIH1;PIAS4;TRPM4;EGR2;TOPORS;RAE1;NUP205;PIAS2;NUP62;NUP35;NUP85;AAAS;NUP98;TRIM28;NSMCE2;NUP54;RNF212,24
mitochondrion organization (GO:0007005),0.005566868708491872,48/62,HCFC1;DNM1L;PTCD2;TIMM22;TFB2M;ATP2A1;DNM3;HAX1;TFB1M;FANCG;LONP1;POLG2;ADCK1;ATAD3C;TMEM11;CHCHD3;TIMM10;TIMM9;AKT3;PNPT1;PARP1;TIMM17B;HIGD2A;DNAJA3;PLD6;MSTO1;SUPV3L1;HIGD1B;SSBP1;OXA1L;TIMM13;STOML2;TIMM44;WDR81;SIRT5;TIMM17A;TIMM8B;COX7A2;PPRC1;ESRRA;VPS13C;PRDX3;TOMM22;PHB2;COX7A1;TIMM23;GABPA;BCS1L,0.23490129737758372,51/62,HCFC1;PTCD2;DNM1L;RAB38;TFB2M;DNM3;HAX1;TFB1M;FANCG;LONP1;POLG2;ADCK1;MPV17;ATAD3C;TMEM11;CHCHD3;PITRM1;TIMM10;TIMM9;AKT3;PARP1;TIMM17B;ATAD3B;HIGD2A;DNAJA3;PLD6;MSTO1;SUPV3L1;HIGD1B;SSBP1;OXA1L;TIMM13;STOML2;BNIP3;TIMM44;SIRT5;TIMM17A;TIMM8B;COX7A2;SLC25A33;RHOT2;PPRC1;ESRRA;GDAP1;PRDX3;VPS13C;TOMM22;COX7A1;TIMM23;GABPA;BCS1L,62
protein-DNA complex assembly (GO:0065004),0.005753654950402704,41/52,ERCC5;SMARCA5;PSMD8;CHAF1B;PSMB10;PSMA4;PSMD4;PSMB3;GTF2H1;CETN2;PSMC3;XPC;PSMD11;PSMA5;CCNH;PSMD14;GTF2H5;GTF2H4;CDK7;PARP1;RPA1;UBA52;PSMB4;NAP1L4;CHD1L;PSMB8;PSMD2;PSMD7;NAP1L2;NAP1L3;PSME4;PSMA2;PSMC5;DAXX;PSMD6;GRWD1;RBX1;CDC6;RPA3;GMNN;DDB2,0.8285962588244419,38/52,ERCC5;SMARCA5;ERCC3;RPA2;PSMD8;CHAF1B;SART3;PSMD4;PSMB3;PSMC2;PSMC3;XPC;PSMD11;CCNH;GTF2H5;GTF2H4;CDK7;PARP1;RPA1;PSMA8;UBA52;PSMB4;PSMD2;PSMD7;NAP1L2;NAP1L3;PSME4;PSMA2;GTF2H3;PSMC5;DAXX;PSMD6;GRWD1;CDC6;PSME3;RPA3;GMNN;DDB2,52
establishment of protein localization to organelle (GO:0072594),0.006201680509645286,26/31,NUP133;NUP214;NUP107;NXT1;LAMP2;E2F3;LRSAM1;NUP62CL;IPO13;RYR2;RANBP17;LAMP3;NXT2;HEATR3;NUP62;IPO8;NUTF2;GCKR;NUP85;SYK;ZDHHC15;PRICKLE1;EIF4ENIF1;PHB2;IPO4;IPO11,0.4377371839467958,25/31,NUP88;PPP1R10;NUP214;NUP107;NXT1;LAMP2;E2F3;LRSAM1;NUP62CL;IPO13;RYR2;RANBP17;NXT2;NUP62;IPO8;NUTF2;GCKR;NUP85;RANBP6;SYK;ZDHHC15;PRICKLE1;EIF4ENIF1;IPO4;IPO11,31
mRNA metabolic process (GO:0016071),0.006907229074778975,23/27,SF3B2;LSM10;AKAP8L;SLBP;CPSF3;CNOT10;PRPF3;SFPQ;USP39;SNRPG;SF3B4;LSM6;PNPT1;PRPF18;LSM2;ZFP36L2;DHX15;TBRG4;ZFP36;SNRPD3;SNRPE;PABPC3;HSF1,0.414526795110711,22/27,SF3B2;LSM10;AKAP8L;SLBP;CPSF3;CNOT10;PRPF3;SFPQ;SF3A2;USP39;SNRPG;SF3B4;LSM6;ERN1;PRPF18;LSM2;ZFP36L2;DHX15;METTL3;SNRPD3;SNRPE;PABPC3,27
spliceosomal snRNP assembly (GO:0000387),0.0069370990379530205,14/15,PRPF3;TGS1;SNRPD3;PRPF6;SART1;LSM2;SNRPE;DDX20;COIL;GEMIN6;CLNS1A;CD2BP2;SNRPG;GEMIN5,0.022058092172819746,15/15,PRPF3;TGS1;SNRPD3;PRPF6;SART1;LSM2;SART3;SNRPE;DDX20;COIL;GEMIN6;CLNS1A;CD2BP2;SNRPG;GEMIN5,15
maturation of SSU-rRNA (GO:0030490),0.0069370990379530205,14/15,RIOK2;RIOK3;TSR2;RPS16;PWP2;DHX37;UTP3;NOL11;WDR46;SRFBP1;UTP6;HEATR1;NAT10;LSM6,0.11794078354041247,14/15,RIOK2;RIOK3;TSR2;RPS16;PWP2;DHX37;UTP3;NOL11;WDR46;RIOK1;UTP6;HEATR1;NAT10;LSM6,15
mRNA processing (GO:0006397),0.00697201699068901,85/117,SF3B2;THOC2;PRPF6;CPSF3;GEMIN5;SMNDC1;PRPF40A;CCNH;ELAVL2;GTF2H5;SF3B4;RBM14;PRPF18;LSM7;ZCRB1;DHX15;GEMIN6;RNF113A;CPSF1;EFTUD2;MAGOH;PQBP1;POLR2B;POLR2E;AQR;PRPF3;SFPQ;LSM6;DHX16;EIF4A3;ISY1;RBM4B;POLR2F;THOC1;DBR1;CSTF2;THOC7;SNRPB2;GTF2H1;DDX23;SYMPK;USP39;SNRPG;GTF2H4;SF3B1;POLR2G;DHX8;THOC3;CSTF1;PNN;TBRG4;ZRSR2;NOVA2;PPIH;PRPF4;SNRPD3;GPKOW;POLR2J;SNRPE;PHF5A;DHX38;CD2BP2;DHX35;SNW1;AKAP8L;RBM41;POLR2C;SART1;GTF2F1;RALY;FUS;RBM4;SF3B5;CDK7;POLR2I;CTNNBL1;CDC5L;BUD31;LSM2;RBM15;RAVER2;NOVA1;POLR2H;THOC6;GPATCH1,0.011683744032681315,101/117,SF3B2;PRPF6;SUPT5H;BCAS2;CPSF3;GEMIN5;SMNDC1;PRPF40A;CCNH;ELAVL2;GTF2H5;SF3B4;ERN1;PRPF18;LSM7;ZCRB1;DHX15;PRCC;GEMIN6;RNF113A;CPSF1;EFTUD2;MAGOH;PQBP1;TRA2A;POLR2B;SART3;POLR2E;AQR;THOC5;MFAP1;WBP11;PRPF3;ZMAT5;SFPQ;RBMXL2;LSM6;YTHDC1;DHX16;POLDIP3;EIF4A3;METTL3;ISY1;RBM4B;RBM19;POLR2F;U2AF1L4;THOC1;DDX41;DBR1;ERCC3;CSTF2;THOC7;RNGTT;SNRPB2;DDX23;SYMPK;SF3A2;USP39;SNRPG;GTF2H4;SF3B1;POLR2G;DHX8;THOC3;CSTF1;ZRSR2;NOVA2;PPWD1;PRPF4;SNRPD3;GPKOW;GTF2H3;SNRPE;PHF5A;DHX38;DHX35;CD2BP2;USP49;SNW1;AKAP8L;RBM41;POLR2C;SART1;GTF2F1;RALY;CWF19L2;FUS;RBM4;SF3B5;CDK7;POLR2I;CTNNBL1;CDC5L;BUD31;LSM2;NOVA1;POLR2H;ZCCHC8;THOC6;GPATCH1,117
regulation of purine nucleotide metabolic process (GO:1900542),0.007608123749505648,17/19,GCKR;NUP85;NUP37;NUP133;NUP214;RAE1;NUP35;NUP205;NUP107;ZBTB7A;AAAS;NUP98;NUP62;SLC2A6;PRKAG1;NUP54;GCK,0.16634387552556573,17/19,NUP88;GCKR;NUP85;NUP37;NUP214;RAE1;NUP35;NUP205;NUP107;ZBTB7A;AAAS;NUP98;NUP62;PGAM1;SLC2A6;NUP54;GCK,19
regulation of carbohydrate catabolic process (GO:0043470),0.007608123749505648,17/19,GCKR;NUP85;NUP37;NUP133;NUP214;RAE1;NUP35;NUP205;NUP107;ZBTB7A;AAAS;NUP98;NUP62;SLC2A6;PRKAG1;NUP54;GCK,0.16634387552556573,17/19,NUP88;GCKR;NUP85;NUP37;NUP214;RAE1;NUP35;NUP205;NUP107;ZBTB7A;AAAS;NUP98;NUP62;PGAM1;SLC2A6;NUP54;GCK,19
double-strand break repair (GO:0006302),0.007868506681150838,51/67,ERCC5;POLA1;TNKS1BP1;BLM;SMARCA5;NSMCE2;EYA1;POLQ;KPNA2;BARD1;PALB2;CDCA5;PAXIP1;RMI1;NHEJ1;RNF168;ZSWIM7;EME1;TRIP13;SMARCAD1;SFPQ;DCLRE1A;PIAS4;RAD51AP1;PSMD14;BRIP1;PARP1;NSMCE1;RPA1;RECQL5;BRCA2;DDX1;HUS1;RPA4;XRCC2;POLN;WRN;UIMC1;PPP5C;RECQL4;REV3L;RAD54B;PARP2;DCLRE1B;APTX;RPA3;YY1;XRCC4;ACTR5;SMC6;ERCC4,0.14887666852678968,56/67,ERCC5;POLA1;BLM;SMARCA5;NSMCE2;RPA2;EYA1;POLQ;KPNA2;BARD1;PALB2;CDCA5;DNTT;RMI1;NHEJ1;RNF168;ZSWIM7;EME1;POLL;TRIP13;SMARCAD1;SFPQ;DCLRE1A;PIAS4;RAD51AP1;POLM;BRIP1;PARP1;NSMCE1;RPA1;RECQL5;BRCA2;DDX1;HUS1;SAMHD1;RPA4;XRCC2;POLN;WRN;TP53BP1;UIMC1;PPP5C;RECQL4;RAD52;REV3L;RAD54B;UBE2V2;PARP2;SMC5;APTX;RPA3;YY1;XRCC4;ACTR5;SMC6;ERCC4,67
cellular response to DNA damage stimulus (GO:0006974),0.00821203520178643,100/140,TOP2A;BLM;FBXO45;IRF3;CIDEB;BARD1;HTRA2;XPC;DDIT3;RFC2;LIG1;DCUN1D5;ALKBH1;ASH2L;MOAP1;FBXO6;HUS1;TANK;XRCC2;BTG2;DTL;UBE2U;PNKP;MSH2;ALKBH7;RECQL4;ZC3H12A;E2F1;YY1;PML;RAD1;BLK;BCL3;PPP1R15A;BOK;RNF168;IGHMBP2;WDR48;RFC5;FANCF;RPS3;RPA1;RECQL5;SUV39H1;IKBKE;WDR76;PSME4;TRIM28;CHEK1;TOPBP1;POLH;SMC6;ERCC4;POLA1;UPF1;DOT1L;MICA;TNFRSF1B;REXO4;TRRAP;UBQLN4;GTF2H1;USP16;CDK3;BRSK1;TAOK1;GTF2H4;RBBP6;RAD18;FANCA;EPHA2;WRN;CDKN2AIP;GADD45A;CBX5;PARP2;CHCHD6;UBA7;POLE2;DDB2;CHRNA4;MBD4;POLQ;FANCG;FANCC;STK33;RAD51AP1;PARP1;NCOA6;UBE2E2;CHD1L;FBXO31;CRIP1;ATR;MGMT;MAP2K6;APTX;UBE2T;TFDP3;GNL1,0.5145939130904534,109/140,TOP2A;BLM;POLI;FBXO45;IRF3;CIDEB;BARD1;HTRA2;EID3;XPC;RFC2;BAK1;LIG1;DCUN1D5;ALKBH1;IKBKG;FBXO6;HUS1;TANK;XRCC2;BTG2;DTL;UBE2U;PNKP;MSH2;ALKBH7;RECQL4;ZC3H12A;E2F1;YY1;PML;RAD9B;RAD1;BLK;BCL3;PPP1R15A;BOK;RNF168;IGHMBP2;BCL2L2;WDR48;RFC5;TOPORS;RPA1;RECQL5;SUV39H1;IKBKE;PRAP1;WDR76;METTL3;PSME4;TRIM28;CHEK1;TOPBP1;POLH;SMC6;ERCC4;POLA1;ERCC3;DOT1L;MICA;TNFRSF1B;REXO4;TRRAP;UBQLN4;USP16;CDK3;TAOK1;GTF2H4;RBBP6;SFN;BATF;RAD18;FANCA;SAMHD1;EPHA2;WRN;ALKBH3;CDKN2AIP;GADD45A;RAD52;CBX5;GTF2H3;PARP2;CHCHD6;POLE2;DDB2;MBD4;POLQ;FANCG;FANCC;STK33;RAD51AP1;PARP1;NCOA6;UBE2E2;SIRT1;SIRT7;TP53BP1;FBXO31;CRIP1;ATR;MGMT;SMC5;MAP2K6;APTX;UBE2T;TFDP3;GNL1,140
